Query,Source,Papers,Citations,Years,Cites_Year,Cites_Paper,Cites_Author,Papers_Author,Authors_Paper,h_index,g_index,hc_index,hI_index,hI_norm,AWCR,AW_index,AWCRpA,e_index,hm_index,QueryDate,Cites_Author_Year,hI_annual,h_coverage,g_coverage,star_count,year_first,year_last,ECC,acc1,acc2,acc5,acc20,hA
"Sujan Sarker - Assistant Professor, Department of Robotics and Mechatronics Engineering, University of Dhaka","Google Scholar Profile",31,661,10,66.10,21.32,130.63,6.31,5.26,11,25,12,1.86,7,172.80,13.15,33.72,21.79,3.34,"2025-03-24 02:01:06",13.06,0.70,90.2,100.0,6,2015,2024,661,20,13,10,1,8
